file_id,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016,c017,c018,c019,c020,c021,c022,c023,c024,c025,c026,c027,c028,c029,c030,c031,c032,c033,c034,c035,c036,c037,c038,c039,c040,c041,c042,c043,c044,c045,c046,c047,c048,c049,c050,c051,c052,c053,c054,c055,c056,c057,c058,c059,c060,c061,c062,c063,c064,c065,c066,c067,c068,c069,c070,c071,c072,c073,c074,c075,c076,c077,c078,c079,c080,c081,c082,c083,c084,c085,c086,c087,c088,c089,c090,c091,c092,c093,c094,c095,c096,c097,c098,c099,c100,c101,c102,c103,c104,c105,c106,c107,c108,c109,c110,c111,c112,c113,c114,c115,c116,c117,c118,c119,c120,c121,c122,c123,c124,c125,c126,c127
5119,0.010498,0.006104,0.003174,0.006673,0.006266,0.009928,0.017822,0.001546,0.007812,0.003825,0.010579,0.000163,0.010824,0.005859,0.004150,0.005941,0.006836,0.012614,0.007650,0.006755,0.003662,0.009766,0.009033,0.008626,0.017904,0.008301,0.007161,0.017090,0.003743,0.000000,0.000081,0.005127,0.003174,0.005615,0.021484,0.011393,0.000407,0.005615,0.002441,0.015137,0.001709,0.012288,0.010091,0.000244,0.005208,0.009196,0.004883,0.004476,0.012695,0.002686,0.015706,0.005046,0.000081,0.004150,0.012288,0.003743,0.010742,0.000000,0.000895,0.008464,0.000081,0.012044,0.004232,0.002686,0.000000,0.019857,0.017008,0.000407,0.013997,0.004232,0.009359,0.011963,0.005290,0.012207,0.013428,0.012858,0.005452,0.004801,0.013184,0.003337,0.007894,0.005452,0.025798,0.010824,0.006266,0.011230,0.019531,0.006348,0.019043,0.009521,0.007406,0.006348,0.003337,0.011068,0.007650,0.017741,0.003255,0.006755,0.010905,0.003337,0.000000,0.003743,0.011068,0.000570,0.011719,0.014404,0.011149,0.007731,0.001302,0.007161,0.006348,0.010742,0.004883,0.005290,0.013102,0.008870,0.006592,0.010742,0.005046,0.010905,0.007487,0.001872,0.003825,0.007812,0.005534,0.010335,0.011230,0.009033
5120,0.010498,0.006266,0.003174,0.006917,0.007406,0.010010,0.017334,0.001058,0.007324,0.002604,0.010824,0.000244,0.010905,0.006592,0.004150,0.006673,0.007324,0.012451,0.009277,0.007080,0.003743,0.009847,0.009928,0.007812,0.017985,0.008301,0.006022,0.017090,0.003662,0.000000,0.000081,0.005127,0.003337,0.004801,0.021729,0.011149,0.001139,0.004964,0.002604,0.015218,0.001790,0.012939,0.010254,0.000163,0.005046,0.010254,0.005290,0.004150,0.012207,0.002767,0.015869,0.004964,0.000000,0.004232,0.010579,0.003743,0.010579,0.000244,0.000895,0.008626,0.000163,0.011312,0.003906,0.002360,0.000000,0.019694,0.017008,0.000407,0.013916,0.004069,0.008057,0.011719,0.005208,0.011719,0.012939,0.012695,0.004232,0.004883,0.012939,0.003499,0.007894,0.005697,0.026937,0.010254,0.007975,0.011393,0.019124,0.005941,0.018555,0.009684,0.006999,0.006022,0.003418,0.011068,0.008219,0.017985,0.003092,0.007080,0.010010,0.003255,0.000081,0.003499,0.010824,0.000570,0.012533,0.014404,0.011637,0.008382,0.001628,0.006999,0.006266,0.010905,0.005046,0.005859,0.011719,0.009115,0.006266,0.010498,0.005615,0.011882,0.007812,0.002604,0.002930,0.007812,0.005452,0.010986,0.011230,0.008870
5121,0.010498,0.005290,0.003174,0.006673,0.006348,0.009928,0.017904,0.001302,0.007650,0.002930,0.010417,0.000244,0.011882,0.006917,0.004150,0.006429,0.007324,0.012451,0.008545,0.007487,0.003581,0.009847,0.009359,0.007731,0.018636,0.008301,0.005697,0.017090,0.003581,0.000000,0.000081,0.005697,0.003255,0.004313,0.020182,0.011393,0.001465,0.005046,0.002767,0.016520,0.002360,0.013346,0.009603,0.000244,0.005127,0.009359,0.005208,0.004069,0.011800,0.002848,0.016032,0.005208,0.000000,0.003988,0.011393,0.003743,0.010661,0.000081,0.000977,0.007650,0.000081,0.011068,0.003988,0.002767,0.000000,0.019450,0.017008,0.000570,0.013184,0.004150,0.007161,0.011230,0.005208,0.011393,0.013346,0.013428,0.004476,0.004883,0.012370,0.003418,0.008057,0.005534,0.026449,0.009521,0.007894,0.011963,0.018799,0.006185,0.017985,0.009359,0.007324,0.006266,0.003337,0.010986,0.007650,0.018555,0.003255,0.007080,0.011068,0.002523,0.000000,0.003662,0.011637,0.000570,0.013184,0.014323,0.011149,0.007731,0.002197,0.006917,0.006917,0.011637,0.005127,0.006917,0.011719,0.009196,0.006348,0.010579,0.005778,0.012533,0.007731,0.002197,0.002767,0.007812,0.005697,0.010498,0.011556,0.008870
5122,0.010579,0.006348,0.003174,0.005859,0.007243,0.008301,0.016357,0.000651,0.007487,0.003011,0.010173,0.000163,0.012451,0.008219,0.004150,0.006104,0.006999,0.012451,0.009115,0.007324,0.003825,0.009847,0.008382,0.007975,0.018066,0.008382,0.005127,0.017090,0.003662,0.000000,0.000000,0.005778,0.003255,0.004883,0.021240,0.011312,0.001383,0.005127,0.002523,0.016113,0.002604,0.012370,0.010742,0.000326,0.004964,0.009359,0.004801,0.005046,0.010010,0.002767,0.016276,0.004964,0.000000,0.004232,0.010091,0.004395,0.010417,0.000163,0.000977,0.007894,0.000000,0.011637,0.003743,0.002604,0.000000,0.018392,0.016927,0.000570,0.013753,0.004720,0.007894,0.013997,0.005452,0.012370,0.013102,0.013184,0.004883,0.004801,0.011719,0.003337,0.007975,0.005127,0.026449,0.010905,0.007568,0.012207,0.017904,0.006266,0.017334,0.009359,0.007080,0.006429,0.003255,0.010986,0.006999,0.017497,0.003092,0.007161,0.010254,0.003906,0.000000,0.003174,0.011637,0.000570,0.012695,0.013835,0.011149,0.007894,0.002116,0.006917,0.007731,0.011882,0.005127,0.007487,0.012614,0.008952,0.006673,0.011556,0.005534,0.012288,0.007161,0.002279,0.003255,0.007812,0.005615,0.009766,0.012207,0.008708
5123,0.010579,0.007650,0.003174,0.006104,0.007080,0.008952,0.018148,0.000977,0.007894,0.002848,0.009196,0.000163,0.011882,0.008138,0.004150,0.006836,0.007080,0.012695,0.009115,0.007894,0.003825,0.009847,0.010824,0.008301,0.017660,0.008464,0.005452,0.016683,0.003499,0.000000,0.000081,0.005615,0.003255,0.005697,0.021403,0.011230,0.001302,0.004720,0.002197,0.015381,0.002197,0.011312,0.011475,0.000732,0.005127,0.009766,0.005290,0.004801,0.009847,0.002930,0.016032,0.004964,0.000081,0.003988,0.012126,0.004801,0.010091,0.000570,0.000570,0.007406,0.000000,0.011230,0.003988,0.002604,0.000000,0.019124,0.016927,0.000732,0.013265,0.004476,0.007894,0.011637,0.005208,0.012044,0.013265,0.013428,0.003662,0.004964,0.010986,0.003418,0.008138,0.005371,0.026774,0.012126,0.005859,0.011556,0.017008,0.006348,0.017660,0.009440,0.007080,0.006348,0.003011,0.010986,0.007894,0.017171,0.003011,0.006836,0.011637,0.003174,0.000000,0.003825,0.011963,0.000570,0.013102,0.014404,0.009521,0.007161,0.001790,0.007324,0.007812,0.012126,0.004883,0.007324,0.011149,0.008789,0.006917,0.010742,0.005534,0.011963,0.007487,0.002523,0.002930,0.007812,0.005127,0.010010,0.012207,0.008626
5124,0.010579,0.008382,0.003255,0.005697,0.007406,0.008708,0.017497,0.000977,0.007731,0.002360,0.008382,0.000244,0.011556,0.010173,0.004150,0.006185,0.007161,0.012533,0.008301,0.007568,0.004069,0.009847,0.011882,0.009196,0.016683,0.008789,0.004557,0.017008,0.003581,0.000000,0.000000,0.004476,0.003418,0.005534,0.019775,0.011393,0.002197,0.004639,0.002035,0.013672,0.002767,0.011475,0.011230,0.000570,0.005046,0.011149,0.004801,0.004313,0.008138,0.002767,0.016032,0.005290,0.000000,0.004232,0.008952,0.004964,0.010254,0.000326,0.000732,0.006999,0.000081,0.010986,0.004150,0.002848,0.000000,0.020426,0.016927,0.000651,0.013184,0.004557,0.009033,0.011637,0.005208,0.013265,0.013265,0.013672,0.004964,0.004801,0.009359,0.003418,0.008057,0.005615,0.027018,0.012288,0.007324,0.012044,0.016764,0.006022,0.017904,0.009766,0.006917,0.006429,0.003418,0.010986,0.008626,0.017171,0.003255,0.006999,0.011719,0.003418,0.000081,0.003337,0.010905,0.000570,0.012370,0.013997,0.009766,0.008057,0.001790,0.007243,0.008464,0.011149,0.004801,0.007243,0.010579,0.008382,0.006755,0.010579,0.005208,0.013021,0.007650,0.002441,0.003499,0.007812,0.005371,0.010824,0.013346,0.008952
5125,0.010498,0.007975,0.003174,0.005534,0.007731,0.008138,0.017904,0.001139,0.007487,0.002279,0.008138,0.000163,0.011800,0.008870,0.003988,0.005778,0.007243,0.012451,0.007731,0.007650,0.003906,0.009847,0.012451,0.009033,0.016764,0.008626,0.004232,0.017090,0.003906,0.000000,0.000000,0.005371,0.003255,0.005371,0.020101,0.011556,0.002686,0.005208,0.002360,0.013835,0.003825,0.010986,0.010742,0.000895,0.004964,0.010579,0.004801,0.004150,0.007731,0.002523,0.015544,0.005046,0.000000,0.003825,0.008382,0.005371,0.010335,0.000244,0.000732,0.007243,0.000163,0.010254,0.003743,0.002848,0.000000,0.018555,0.017008,0.001790,0.013997,0.004801,0.009440,0.010742,0.005290,0.013509,0.013102,0.013997,0.005371,0.004883,0.011393,0.003418,0.008138,0.005941,0.024740,0.012044,0.006510,0.012614,0.017171,0.006185,0.018880,0.009521,0.007161,0.006348,0.003499,0.010905,0.009847,0.017904,0.003825,0.006999,0.010905,0.002686,0.000163,0.003255,0.011312,0.000488,0.013590,0.014567,0.009033,0.008219,0.002767,0.007487,0.007406,0.010661,0.005290,0.007324,0.011963,0.008464,0.006755,0.010579,0.005371,0.011882,0.007487,0.002523,0.003743,0.007650,0.005208,0.009359,0.013184,0.008952
5126,0.010498,0.008545,0.003174,0.005534,0.008870,0.008626,0.016113,0.001383,0.007568,0.002686,0.009277,0.000000,0.012370,0.008138,0.004069,0.005127,0.006999,0.012370,0.008382,0.007568,0.004395,0.009766,0.012288,0.009359,0.017497,0.008545,0.003174,0.017253,0.004232,0.000000,0.000000,0.005859,0.003337,0.005208,0.019206,0.011312,0.002523,0.005452,0.002523,0.013184,0.003743,0.010254,0.010254,0.001465,0.004801,0.009115,0.004964,0.004395,0.006673,0.002197,0.015706,0.005127,0.000000,0.004069,0.008219,0.004557,0.010173,0.000081,0.000732,0.007812,0.000326,0.011230,0.003581,0.002848,0.000000,0.018311,0.017008,0.002523,0.012858,0.004964,0.010417,0.011556,0.005534,0.015137,0.013428,0.014160,0.005208,0.004883,0.011963,0.003418,0.008138,0.005452,0.024902,0.011963,0.006022,0.012533,0.017008,0.006348,0.017660,0.009359,0.007324,0.006429,0.003337,0.011068,0.009359,0.018066,0.003743,0.007080,0.010579,0.002116,0.000000,0.002930,0.011230,0.000570,0.012533,0.014323,0.011393,0.008138,0.002116,0.007324,0.007894,0.009847,0.005290,0.007161,0.011719,0.008789,0.006673,0.011556,0.005534,0.011882,0.007731,0.002848,0.003011,0.007812,0.005290,0.009928,0.013102,0.008789
5127,0.010417,0.008952,0.003174,0.005615,0.008382,0.007975,0.016439,0.001139,0.007731,0.002360,0.008464,0.000081,0.012614,0.007731,0.004069,0.005941,0.006999,0.012614,0.007568,0.007650,0.004720,0.009847,0.013102,0.008789,0.016927,0.008138,0.003581,0.017171,0.003988,0.000000,0.000000,0.005371,0.003337,0.005127,0.020426,0.011312,0.002197,0.005127,0.002360,0.013265,0.004395,0.009603,0.010661,0.001709,0.004395,0.009359,0.005371,0.004232,0.008464,0.002441,0.015544,0.004801,0.000081,0.003906,0.010254,0.004639,0.010417,0.000081,0.001058,0.007650,0.000570,0.011230,0.003906,0.002767,0.000000,0.018311,0.017008,0.002441,0.012126,0.004964,0.010254,0.010742,0.005208,0.013835,0.013590,0.011556,0.004883,0.004801,0.012695,0.003337,0.007975,0.005615,0.025146,0.011230,0.004883,0.012451,0.016357,0.006266,0.017415,0.009766,0.007324,0.006429,0.003337,0.010824,0.010254,0.017985,0.003988,0.006592,0.010824,0.002930,0.000000,0.002441,0.011556,0.000488,0.012288,0.014893,0.011068,0.008626,0.002279,0.007650,0.007894,0.009603,0.005046,0.006673,0.012207,0.009033,0.006999,0.011637,0.005697,0.012533,0.007812,0.003174,0.003011,0.007812,0.005452,0.009684,0.014079,0.008789
5128,0.010335,0.010173,0.003174,0.005290,0.007894,0.008464,0.017008,0.001139,0.007324,0.001872,0.007975,0.000000,0.013265,0.007487,0.004069,0.006836,0.006917,0.012533,0.007975,0.007894,0.004313,0.009684,0.012533,0.008138,0.017008,0.008382,0.004964,0.017090,0.004069,0.000000,0.000163,0.004639,0.003337,0.005290,0.019531,0.011475,0.001383,0.005127,0.002360,0.012695,0.003581,0.013021,0.010335,0.001709,0.004150,0.010254,0.005046,0.004150,0.007812,0.002360,0.015869,0.005127,0.000081,0.003988,0.010173,0.004150,0.010579,0.000000,0.001058,0.006917,0.000407,0.010498,0.004069,0.002604,0.000000,0.016683,0.016927,0.002279,0.011882,0.004801,0.010091,0.009847,0.005127,0.012533,0.013265,0.013509,0.005941,0.004964,0.012288,0.003418,0.007975,0.005778,0.025635,0.011963,0.005046,0.012207,0.015706,0.006266,0.017253,0.010173,0.006999,0.006510,0.003337,0.010986,0.010335,0.018148,0.004313,0.006755,0.011149,0.002686,0.000000,0.002035,0.011475,0.000570,0.012288,0.015299,0.013021,0.008382,0.001953,0.007243,0.008219,0.007650,0.004883,0.006592,0.013265,0.008545,0.007406,0.011393,0.005371,0.012858,0.008057,0.002523,0.003499,0.007812,0.005941,0.009928,0.014323,0.008952
5129,0.010335,0.010498,0.003174,0.005290,0.007975,0.007731,0.017253,0.001465,0.007243,0.002930,0.007731,0.000081,0.012370,0.005859,0.003906,0.006104,0.006917,0.012288,0.006836,0.008219,0.003988,0.009847,0.012207,0.008626,0.017334,0.008382,0.005615,0.017171,0.004069,0.000000,0.000000,0.004557,0.003337,0.004801,0.020508,0.011068,0.002116,0.004801,0.002441,0.013184,0.004150,0.013672,0.010986,0.001383,0.003988,0.009033,0.005290,0.003988,0.007894,0.002360,0.016195,0.005046,0.000163,0.003418,0.011882,0.004964,0.010579,0.000000,0.001302,0.005208,0.000326,0.010417,0.004069,0.002279,0.000081,0.018229,0.017008,0.001953,0.013265,0.004476,0.009603,0.010091,0.005046,0.013590,0.012939,0.014404,0.005534,0.004964,0.012533,0.003418,0.008057,0.005615,0.024740,0.011230,0.005290,0.012533,0.015869,0.006022,0.018066,0.009684,0.006836,0.006510,0.003418,0.011068,0.011719,0.018311,0.004150,0.006673,0.010091,0.002360,0.000000,0.001872,0.011393,0.000570,0.011719,0.015544,0.011068,0.008545,0.002360,0.007324,0.007975,0.008952,0.005127,0.007080,0.012288,0.008626,0.007568,0.011882,0.005371,0.011230,0.007812,0.002197,0.004069,0.007731,0.005941,0.010417,0.014160,0.008952
5130,0.010335,0.010498,0.003174,0.005615,0.005778,0.006592,0.019450,0.001546,0.007568,0.003418,0.008057,0.000081,0.012777,0.006429,0.003662,0.005290,0.007161,0.012614,0.006999,0.007894,0.003988,0.009847,0.011312,0.008789,0.017741,0.008301,0.004639,0.017171,0.004150,0.000000,0.000407,0.003906,0.003337,0.006348,0.019857,0.011068,0.002116,0.005127,0.002523,0.012777,0.005290,0.014730,0.011312,0.001221,0.003825,0.009440,0.004883,0.004476,0.006429,0.002279,0.015788,0.005127,0.000081,0.003255,0.011719,0.004395,0.010335,0.000000,0.000977,0.006104,0.000244,0.011230,0.003825,0.002523,0.000081,0.016683,0.017008,0.002197,0.013184,0.004964,0.010173,0.010579,0.005371,0.012451,0.013021,0.014730,0.004639,0.004883,0.012370,0.003499,0.008057,0.005615,0.025716,0.010824,0.004801,0.011963,0.015462,0.006022,0.018880,0.009521,0.006917,0.006348,0.003418,0.011068,0.010824,0.017660,0.003906,0.006836,0.009359,0.003255,0.000000,0.002604,0.010661,0.000570,0.010986,0.015544,0.012370,0.008952,0.001872,0.007243,0.007324,0.009359,0.005371,0.006510,0.012695,0.008708,0.007324,0.012370,0.005615,0.011149,0.007731,0.002197,0.004964,0.007812,0.005778,0.011068,0.014160,0.008952
5131,0.010254,0.010498,0.003255,0.005452,0.005534,0.006917,0.020101,0.000570,0.007812,0.003581,0.007406,0.000081,0.012614,0.006673,0.003988,0.005452,0.006836,0.012777,0.006836,0.008301,0.004069,0.009847,0.009684,0.009115,0.017334,0.008382,0.005534,0.017171,0.003988,0.000000,0.000407,0.004232,0.003092,0.005208,0.018717,0.011637,0.002116,0.005208,0.002441,0.011393,0.004557,0.017171,0.010335,0.001465,0.003499,0.009440,0.005290,0.004150,0.007161,0.002360,0.016276,0.005208,0.000000,0.003825,0.012777,0.004150,0.010417,0.000081,0.001546,0.005127,0.000326,0.010905,0.004069,0.002197,0.000081,0.017253,0.017008,0.001546,0.013590,0.004557,0.010417,0.010742,0.005127,0.014893,0.013590,0.014486,0.004150,0.004883,0.012858,0.003418,0.007975,0.005452,0.023600,0.010742,0.004232,0.011882,0.015544,0.005859,0.019938,0.009603,0.007324,0.006510,0.003337,0.011149,0.010742,0.017904,0.003988,0.006592,0.009115,0.003011,0.000000,0.002279,0.011800,0.000570,0.011556,0.015381,0.010742,0.008952,0.001302,0.007324,0.007894,0.008464,0.004964,0.006348,0.012858,0.008464,0.008057,0.012126,0.005859,0.011475,0.007487,0.002523,0.005778,0.007812,0.005534,0.010579,0.014893,0.009033
5132,0.010335,0.011719,0.003255,0.005534,0.005534,0.007568,0.020182,0.000895,0.007975,0.004720,0.008057,0.000000,0.014242,0.006673,0.003988,0.005371,0.006917,0.012939,0.007406,0.008626,0.004069,0.009847,0.010905,0.009521,0.017334,0.008545,0.005046,0.017090,0.004069,0.000000,0.000163,0.003255,0.002930,0.005941,0.019043,0.011475,0.002686,0.005046,0.002523,0.012614,0.004232,0.016683,0.009928,0.001465,0.003499,0.009847,0.005046,0.004150,0.006185,0.002279,0.016113,0.005208,0.000000,0.003581,0.011556,0.004639,0.010498,0.000000,0.001383,0.004883,0.000081,0.010579,0.003906,0.002279,0.000000,0.016520,0.017008,0.002279,0.011312,0.004476,0.009440,0.010824,0.005127,0.014730,0.012858,0.014974,0.004720,0.004883,0.013346,0.003418,0.008057,0.005941,0.024170,0.010986,0.005046,0.011637,0.014486,0.006185,0.019043,0.009766,0.007080,0.006348,0.003499,0.011068,0.010905,0.019043,0.004313,0.006673,0.009521,0.002197,0.000000,0.001790,0.011963,0.000570,0.012370,0.015381,0.011800,0.008382,0.000895,0.007080,0.007568,0.008301,0.004883,0.006185,0.013102,0.008057,0.007975,0.011637,0.005452,0.011393,0.007975,0.002441,0.003662,0.007731,0.005208,0.010498,0.014730,0.009033
5133,0.010417,0.011230,0.003255,0.005534,0.006836,0.009277,0.021240,0.000814,0.007650,0.004313,0.007487,0.000081,0.013997,0.006755,0.003988,0.004883,0.007080,0.012614,0.006836,0.008382,0.003581,0.009847,0.011230,0.010173,0.017415,0.008626,0.004720,0.016927,0.003988,0.000000,0.000081,0.003499,0.003011,0.004883,0.017578,0.011393,0.002523,0.005697,0.002360,0.013590,0.004313,0.015706,0.009766,0.000895,0.003581,0.009359,0.005534,0.003825,0.008057,0.002360,0.016520,0.005534,0.000000,0.003662,0.012370,0.004395,0.010335,0.000000,0.001465,0.005127,0.000081,0.010498,0.003743,0.002523,0.000000,0.016846,0.017008,0.002035,0.010986,0.004801,0.010010,0.010173,0.005452,0.013590,0.013265,0.014567,0.004720,0.004801,0.013021,0.003337,0.007975,0.005941,0.023763,0.011393,0.004639,0.011312,0.014974,0.006022,0.020671,0.009521,0.006999,0.006266,0.003581,0.010986,0.009196,0.019450,0.004150,0.006917,0.009440,0.001709,0.000000,0.001465,0.011312,0.000570,0.012858,0.015055,0.012777,0.007812,0.000732,0.007487,0.007731,0.009196,0.004801,0.006999,0.012858,0.008057,0.007812,0.010579,0.005859,0.010905,0.008219,0.002686,0.004557,0.007731,0.005778,0.010498,0.013753,0.008952
5134,0.010335,0.011475,0.003174,0.005127,0.006999,0.010742,0.021322,0.000732,0.007568,0.005534,0.007080,0.000488,0.013916,0.005941,0.003906,0.004964,0.007243,0.012614,0.006185,0.008057,0.003418,0.009847,0.012451,0.010091,0.016846,0.008626,0.004557,0.017008,0.003988,0.000000,0.000081,0.003011,0.003011,0.004801,0.016764,0.011312,0.001628,0.005778,0.002441,0.012288,0.004476,0.015869,0.009928,0.000407,0.003825,0.009928,0.005452,0.004395,0.007650,0.002441,0.016276,0.005046,0.000000,0.003418,0.012207,0.004150,0.010417,0.000000,0.001790,0.006104,0.000163,0.011149,0.003825,0.002360,0.000326,0.016846,0.017008,0.001872,0.010579,0.004720,0.010091,0.010417,0.005371,0.013184,0.013428,0.014323,0.004150,0.004883,0.013021,0.003418,0.007975,0.005534,0.023763,0.012288,0.004639,0.011393,0.014486,0.006185,0.021810,0.009521,0.007324,0.006185,0.003337,0.011068,0.008138,0.020264,0.003988,0.007161,0.009603,0.002848,0.000081,0.000977,0.011475,0.000570,0.012939,0.014648,0.011882,0.008301,0.000732,0.007568,0.008057,0.010417,0.004801,0.006999,0.012044,0.008464,0.007731,0.010254,0.005290,0.009928,0.007650,0.002686,0.004639,0.007812,0.005859,0.010824,0.014730,0.008870
5135,0.010498,0.011312,0.003174,0.005534,0.007243,0.011882,0.020182,0.000895,0.007487,0.005534,0.006592,0.000000,0.013916,0.005615,0.003825,0.005290,0.007161,0.012370,0.006104,0.008545,0.003255,0.009847,0.013753,0.009684,0.016764,0.008545,0.005371,0.016846,0.003906,0.000000,0.000081,0.003906,0.003011,0.005290,0.018799,0.011556,0.002279,0.006022,0.002360,0.011393,0.003662,0.015706,0.009603,0.000326,0.003825,0.009928,0.005615,0.004232,0.008464,0.002523,0.016276,0.005208,0.000000,0.003988,0.012695,0.004313,0.010579,0.000244,0.002035,0.006510,0.000081,0.011149,0.003662,0.002360,0.000488,0.016846,0.017008,0.002197,0.010661,0.004476,0.010254,0.009033,0.005208,0.012451,0.013672,0.013265,0.003906,0.004964,0.014893,0.003418,0.007975,0.005452,0.021647,0.012451,0.004150,0.011149,0.014079,0.006348,0.022217,0.009603,0.006999,0.006348,0.003418,0.011068,0.006836,0.019206,0.003988,0.006673,0.010254,0.002441,0.000000,0.000651,0.012288,0.000570,0.012939,0.014567,0.011475,0.008952,0.000895,0.007324,0.007406,0.010010,0.004883,0.006592,0.011475,0.008464,0.007731,0.009847,0.005534,0.009521,0.007406,0.002197,0.006185,0.007812,0.005778,0.011068,0.015625,0.008952
5136,0.010417,0.010173,0.003174,0.005859,0.007487,0.010254,0.019531,0.000814,0.007731,0.004720,0.006917,0.000326,0.014079,0.005941,0.004069,0.005859,0.007568,0.012451,0.006755,0.008708,0.003418,0.009928,0.012126,0.009440,0.016439,0.008464,0.004639,0.017008,0.003825,0.000000,0.000000,0.003906,0.003174,0.005452,0.018962,0.011393,0.003418,0.006266,0.002441,0.012858,0.003906,0.015788,0.009196,0.000488,0.003825,0.012044,0.005452,0.004232,0.008626,0.002604,0.016276,0.004801,0.000000,0.003662,0.012288,0.004232,0.010579,0.000163,0.001790,0.006429,0.000163,0.011068,0.003988,0.002441,0.000163,0.017171,0.016927,0.001302,0.010986,0.004313,0.010335,0.008789,0.005127,0.012939,0.013265,0.012858,0.004232,0.004964,0.013590,0.003337,0.008138,0.005859,0.023926,0.011637,0.004883,0.011882,0.014404,0.006266,0.020833,0.009847,0.007080,0.006185,0.003337,0.011068,0.006999,0.019287,0.003825,0.006592,0.008952,0.002930,0.000081,0.000651,0.011963,0.000570,0.013102,0.014404,0.011393,0.009521,0.000895,0.007243,0.007568,0.010173,0.004801,0.006266,0.011963,0.008301,0.007975,0.010417,0.005452,0.009684,0.007568,0.001546,0.004801,0.007812,0.005615,0.010824,0.016113,0.009033
5137,0.010417,0.010742,0.003255,0.005778,0.007812,0.008789,0.020264,0.000651,0.007894,0.004313,0.007487,0.000651,0.013265,0.006673,0.003988,0.005534,0.007080,0.012533,0.006999,0.009359,0.003499,0.010010,0.012451,0.009766,0.017334,0.008464,0.004639,0.017008,0.003662,0.000000,0.000000,0.003906,0.003337,0.005697,0.017578,0.011393,0.003499,0.006348,0.002360,0.011882,0.003662,0.013916,0.009603,0.000163,0.003581,0.011393,0.005778,0.003825,0.008952,0.002686,0.015788,0.004883,0.000000,0.003581,0.013021,0.003906,0.010579,0.000163,0.001872,0.005615,0.000407,0.010173,0.003743,0.002035,0.000081,0.015869,0.017008,0.000651,0.011637,0.003906,0.011393,0.009196,0.005046,0.011882,0.013346,0.013346,0.005534,0.004801,0.014893,0.003337,0.008138,0.005859,0.024089,0.012044,0.005371,0.011556,0.013835,0.006592,0.021077,0.009684,0.007324,0.006104,0.003418,0.011068,0.006592,0.018473,0.003743,0.006510,0.010579,0.003255,0.000000,0.001302,0.012288,0.000570,0.014079,0.014567,0.011719,0.009847,0.000570,0.007080,0.007731,0.008789,0.004801,0.006592,0.013265,0.008464,0.007812,0.011393,0.005290,0.009766,0.007487,0.001139,0.005778,0.007812,0.005615,0.010254,0.014079,0.009033
5138,0.010335,0.009684,0.003255,0.005778,0.008545,0.008708,0.018066,0.000895,0.007650,0.004232,0.007406,0.000570,0.014160,0.006348,0.004069,0.004801,0.007324,0.012533,0.006673,0.009033,0.003174,0.009766,0.010579,0.010661,0.017253,0.008382,0.004557,0.017008,0.003499,0.000000,0.000326,0.003906,0.003011,0.005452,0.019613,0.011393,0.003662,0.005941,0.002197,0.011963,0.004150,0.013753,0.010335,0.000326,0.003499,0.010661,0.005941,0.004069,0.008219,0.002848,0.016032,0.004557,0.000000,0.003337,0.012614,0.004069,0.010498,0.000407,0.002197,0.006673,0.000244,0.012126,0.003418,0.002035,0.000081,0.014323,0.017008,0.000814,0.012370,0.004232,0.011393,0.010579,0.005371,0.011556,0.013346,0.012370,0.004232,0.004964,0.013672,0.003418,0.007975,0.005615,0.024333,0.012044,0.004557,0.011963,0.013997,0.006510,0.022135,0.009521,0.007324,0.006348,0.003337,0.010986,0.006755,0.018392,0.003581,0.006592,0.008952,0.004395,0.000000,0.001139,0.011149,0.000570,0.013835,0.013835,0.012777,0.009440,0.000651,0.007894,0.007243,0.008545,0.004883,0.005046,0.013021,0.008382,0.007406,0.013916,0.005778,0.011149,0.007324,0.001465,0.005859,0.007812,0.005941,0.010986,0.015381,0.009115
5139,0.010417,0.010173,0.003174,0.006104,0.008789,0.008219,0.018636,0.000570,0.007650,0.003988,0.007324,0.000244,0.014974,0.006673,0.003988,0.005778,0.007324,0.012614,0.006836,0.009521,0.003418,0.009847,0.011637,0.010254,0.017578,0.008057,0.004720,0.017253,0.003499,0.000000,0.000407,0.004232,0.002930,0.005371,0.020182,0.011068,0.003499,0.005452,0.002116,0.012858,0.002686,0.014486,0.009766,0.000163,0.003743,0.011230,0.005859,0.004313,0.008626,0.002848,0.015951,0.004639,0.000000,0.003174,0.013428,0.004150,0.010417,0.000163,0.002116,0.007161,0.000407,0.011556,0.003743,0.002279,0.000163,0.014730,0.017008,0.001139,0.013102,0.004395,0.011230,0.010417,0.005290,0.010905,0.013672,0.012614,0.004557,0.004801,0.014079,0.003418,0.007812,0.005697,0.023844,0.012126,0.005046,0.011719,0.014079,0.006348,0.021647,0.009521,0.007975,0.006348,0.003092,0.011068,0.006917,0.017741,0.003418,0.006429,0.008382,0.003092,0.000081,0.001465,0.011800,0.000570,0.014079,0.014079,0.012207,0.008382,0.000814,0.007650,0.006673,0.008138,0.005127,0.005208,0.013021,0.007650,0.007487,0.013265,0.005452,0.010579,0.006999,0.000895,0.006348,0.007812,0.005778,0.010417,0.014893,0.009033
