file_id,idx,datetime_utc,year,month,day,hour_utc,dom_cluster,dom_frac,rare_exposure,mean_residual,residual_frac,mean_total,mean_margin,near_frac
7721,7721,2019-04-15T06,2019,4,15,6,67,0.0192,0.1405,1858.47,0.3172,5859.34,0.2471,0.3376
7722,7722,2019-04-15T12,2019,4,15,12,67,0.0188,0.1371,1874.61,0.3169,5915.49,0.2449,0.3438
7723,7723,2019-04-15T18,2019,4,15,18,67,0.0198,0.1357,1861.84,0.3163,5887.18,0.2487,0.3333
7724,7724,2019-04-16T00,2019,4,16,0,48,0.0181,0.1370,1867.30,0.3162,5905.88,0.2446,0.3482
7725,7725,2019-04-16T06,2019,4,16,6,67,0.0193,0.1412,1862.65,0.3157,5899.99,0.2475,0.3343
7726,7726,2019-04-16T12,2019,4,16,12,67,0.0194,0.1406,1879.69,0.3160,5948.34,0.2450,0.3455
7727,7727,2019-04-16T18,2019,4,16,18,67,0.0197,0.1391,1879.80,0.3163,5943.73,0.2462,0.3375
7728,7728,2019-04-17T00,2019,4,17,0,67,0.0202,0.1404,1876.65,0.3146,5965.92,0.2458,0.3357
7729,7729,2019-04-17T06,2019,4,17,6,48,0.0233,0.1405,1874.43,0.3142,5966.22,0.2466,0.3326
7730,7730,2019-04-17T12,2019,4,17,12,48,0.0224,0.1397,1876.49,0.3133,5990.35,0.2477,0.3448
7731,7731,2019-04-17T18,2019,4,17,18,48,0.0218,0.1384,1873.86,0.3135,5976.33,0.2495,0.3397
7732,7732,2019-04-18T00,2019,4,18,0,67,0.0190,0.1397,1876.83,0.3139,5979.59,0.2447,0.3422
7733,7733,2019-04-18T06,2019,4,18,6,48,0.0196,0.1423,1875.91,0.3146,5963.68,0.2459,0.3416
7734,7734,2019-04-18T12,2019,4,18,12,67,0.0177,0.1423,1890.45,0.3151,5999.80,0.2444,0.3433
7735,7735,2019-04-18T18,2019,4,18,18,48,0.0185,0.1405,1890.72,0.3157,5988.78,0.2431,0.3395
7736,7736,2019-04-19T00,2019,4,19,0,67,0.0177,0.1386,1893.77,0.3161,5990.11,0.2381,0.3527
7737,7737,2019-04-19T06,2019,4,19,6,48,0.0181,0.1414,1883.80,0.3153,5974.85,0.2425,0.3454
7738,7738,2019-04-19T12,2019,4,19,12,27,0.0173,0.1423,1888.26,0.3148,5998.92,0.2428,0.3459
7739,7739,2019-04-19T18,2019,4,19,18,76,0.0186,0.1405,1881.90,0.3151,5972.64,0.2452,0.3454
7740,7740,2019-04-20T00,2019,4,20,0,42,0.0181,0.1396,1883.07,0.3146,5985.38,0.2417,0.3466
7741,7741,2019-04-20T06,2019,4,20,6,67,0.0186,0.1427,1878.07,0.3152,5957.44,0.2447,0.3464
7742,7742,2019-04-20T12,2019,4,20,12,67,0.0177,0.1431,1887.53,0.3154,5984.97,0.2444,0.3525
7743,7743,2019-04-20T18,2019,4,20,18,67,0.0178,0.1409,1880.95,0.3152,5967.56,0.2468,0.3459
7744,7744,2019-04-21T00,2019,4,21,0,42,0.0181,0.1402,1894.20,0.3161,5991.96,0.2441,0.3481
7745,7745,2019-04-21T06,2019,4,21,6,42,0.0189,0.1425,1895.40,0.3175,5969.16,0.2444,0.3466
7746,7746,2019-04-21T12,2019,4,21,12,42,0.0191,0.1432,1905.77,0.3177,5999.39,0.2441,0.3511
7747,7747,2019-04-21T18,2019,4,21,18,42,0.0195,0.1427,1898.22,0.3178,5972.55,0.2451,0.3512
7748,7748,2019-04-22T00,2019,4,22,0,42,0.0184,0.1412,1897.21,0.3172,5981.45,0.2414,0.3589
7749,7749,2019-04-22T06,2019,4,22,6,42,0.0177,0.1448,1893.62,0.3176,5963.17,0.2423,0.3511
7750,7750,2019-04-22T12,2019,4,22,12,42,0.0184,0.1441,1901.91,0.3175,5990.03,0.2397,0.3571
7751,7751,2019-04-22T18,2019,4,22,18,67,0.0190,0.1412,1898.48,0.3180,5969.85,0.2397,0.3581
7752,7752,2019-04-23T00,2019,4,23,0,42,0.0194,0.1434,1902.18,0.3182,5977.32,0.2369,0.3625
7753,7753,2019-04-23T06,2019,4,23,6,42,0.0209,0.1450,1900.90,0.3187,5964.74,0.2373,0.3582
7754,7754,2019-04-23T12,2019,4,23,12,42,0.0207,0.1434,1913.54,0.3194,5990.94,0.2350,0.3640
7755,7755,2019-04-23T18,2019,4,23,18,42,0.0217,0.1427,1912.14,0.3199,5977.47,0.2371,0.3544
7756,7756,2019-04-24T00,2019,4,24,0,42,0.0218,0.1422,1909.57,0.3199,5969.40,0.2349,0.3622
7757,7757,2019-04-24T06,2019,4,24,6,42,0.0223,0.1436,1899.45,0.3201,5934.83,0.2383,0.3559
7758,7758,2019-04-24T12,2019,4,24,12,42,0.0206,0.1426,1906.42,0.3201,5955.95,0.2370,0.3560
7759,7759,2019-04-24T18,2019,4,24,18,42,0.0207,0.1419,1897.15,0.3196,5936.09,0.2393,0.3515
7760,7760,2019-04-25T00,2019,4,25,0,42,0.0219,0.1437,1898.08,0.3189,5951.24,0.2383,0.3530
7761,7761,2019-04-25T06,2019,4,25,6,42,0.0220,0.1447,1894.91,0.3187,5946.44,0.2417,0.3477
7762,7762,2019-04-25T12,2019,4,25,12,42,0.0212,0.1410,1905.87,0.3185,5984.14,0.2423,0.3486
7763,7763,2019-04-25T18,2019,4,25,18,42,0.0199,0.1409,1896.54,0.3182,5961.12,0.2425,0.3551
7764,7764,2019-04-26T00,2019,4,26,0,42,0.0203,0.1373,1891.70,0.3171,5965.74,0.2423,0.3501
7765,7765,2019-04-26T06,2019,4,26,6,42,0.0199,0.1400,1886.06,0.3173,5944.62,0.2429,0.3450
7766,7766,2019-04-26T12,2019,4,26,12,42,0.0199,0.1410,1899.14,0.3173,5985.42,0.2436,0.3464
7767,7767,2019-04-26T18,2019,4,26,18,42,0.0194,0.1412,1893.86,0.3173,5968.45,0.2446,0.3433
7768,7768,2019-04-27T00,2019,4,27,0,42,0.0186,0.1407,1897.10,0.3160,6002.94,0.2414,0.3478
7769,7769,2019-04-27T06,2019,4,27,6,42,0.0201,0.1438,1904.31,0.3168,6010.37,0.2417,0.3415
7770,7770,2019-04-27T12,2019,4,27,12,42,0.0188,0.1463,1917.39,0.3171,6045.87,0.2414,0.3506
7771,7771,2019-04-27T18,2019,4,27,18,42,0.0181,0.1449,1917.31,0.3173,6042.80,0.2421,0.3475
7772,7772,2019-04-28T00,2019,4,28,0,42,0.0193,0.1442,1922.15,0.3169,6065.44,0.2392,0.3542
7773,7773,2019-04-28T06,2019,4,28,6,42,0.0179,0.1458,1919.20,0.3165,6064.35,0.2413,0.3486
7774,7774,2019-04-28T12,2019,4,28,12,42,0.0185,0.1444,1925.08,0.3160,6092.16,0.2413,0.3543
7775,7775,2019-04-28T18,2019,4,28,18,42,0.0186,0.1450,1909.76,0.3146,6071.34,0.2444,0.3464
7776,7776,2019-04-29T00,2019,4,29,0,42,0.0184,0.1445,1914.58,0.3133,6111.70,0.2416,0.3491
7777,7777,2019-04-29T06,2019,4,29,6,42,0.0179,0.1471,1910.34,0.3130,6103.62,0.2449,0.3410
7778,7778,2019-04-29T12,2019,4,29,12,42,0.0181,0.1476,1911.27,0.3117,6131.49,0.2450,0.3407
7779,7779,2019-04-29T18,2019,4,29,18,42,0.0191,0.1459,1901.52,0.3115,6104.05,0.2461,0.3343
7780,7780,2019-04-30T00,2019,4,30,0,42,0.0191,0.1462,1912.86,0.3128,6114.72,0.2407,0.3480
7781,7781,2019-04-30T06,2019,4,30,6,42,0.0193,0.1450,1907.85,0.3130,6094.68,0.2398,0.3502
7782,7782,2019-04-30T12,2019,4,30,12,42,0.0194,0.1458,1906.80,0.3118,6115.70,0.2419,0.3455
7783,7783,2019-04-30T18,2019,4,30,18,42,0.0190,0.1438,1904.73,0.3114,6117.26,0.2444,0.3433
7784,7784,2019-05-01T00,2019,5,1,0,42,0.0196,0.1430,1915.58,0.3120,6140.26,0.2398,0.3455
7785,7785,2019-05-01T06,2019,5,1,6,42,0.0195,0.1427,1913.84,0.3117,6139.88,0.2404,0.3477
7786,7786,2019-05-01T12,2019,5,1,12,42,0.0215,0.1447,1918.15,0.3119,6149.14,0.2389,0.3442
7787,7787,2019-05-01T18,2019,5,1,18,42,0.0210,0.1431,1909.87,0.3116,6128.82,0.2401,0.3434
7788,7788,2019-05-02T00,2019,5,2,0,42,0.0199,0.1416,1915.79,0.3115,6149.34,0.2368,0.3501
7789,7789,2019-05-02T06,2019,5,2,6,42,0.0194,0.1454,1913.74,0.3115,6144.10,0.2385,0.3483
7790,7790,2019-05-02T12,2019,5,2,12,42,0.0186,0.1465,1928.55,0.3129,6164.27,0.2363,0.3543
7791,7791,2019-05-02T18,2019,5,2,18,117,0.0176,0.1452,1919.26,0.3122,6148.27,0.2400,0.3451
7792,7792,2019-05-03T00,2019,5,3,0,117,0.0173,0.1462,1925.12,0.3130,6150.86,0.2351,0.3478
7793,7793,2019-05-03T06,2019,5,3,6,27,0.0172,0.1466,1916.97,0.3126,6131.78,0.2377,0.3411
7794,7794,2019-05-03T12,2019,5,3,12,27,0.0173,0.1466,1928.67,0.3131,6159.84,0.2370,0.3408
7795,7795,2019-05-03T18,2019,5,3,18,27,0.0173,0.1454,1915.80,0.3125,6129.91,0.2396,0.3411
7796,7796,2019-05-04T00,2019,5,4,0,27,0.0172,0.1466,1923.64,0.3129,6148.50,0.2371,0.3449
7797,7797,2019-05-04T06,2019,5,4,6,42,0.0174,0.1443,1916.45,0.3124,6135.32,0.2379,0.3464
7798,7798,2019-05-04T12,2019,5,4,12,42,0.0180,0.1475,1924.45,0.3127,6153.56,0.2408,0.3490
7799,7799,2019-05-04T18,2019,5,4,18,42,0.0177,0.1476,1917.16,0.3127,6131.79,0.2435,0.3429
7800,7800,2019-05-05T00,2019,5,5,0,42,0.0177,0.1459,1925.94,0.3137,6140.13,0.2402,0.3577
7801,7801,2019-05-05T06,2019,5,5,6,27,0.0173,0.1503,1923.30,0.3147,6111.06,0.2419,0.3481
7802,7802,2019-05-05T12,2019,5,5,12,27,0.0172,0.1511,1926.19,0.3143,6128.13,0.2430,0.3501
7803,7803,2019-05-05T18,2019,5,5,18,42,0.0175,0.1474,1918.28,0.3146,6097.43,0.2463,0.3442
7804,7804,2019-05-06T00,2019,5,6,0,27,0.0173,0.1451,1927.27,0.3161,6097.68,0.2421,0.3566
7805,7805,2019-05-06T06,2019,5,6,6,27,0.0173,0.1482,1911.94,0.3161,6048.70,0.2460,0.3541
7806,7806,2019-05-06T12,2019,5,6,12,27,0.0173,0.1475,1915.50,0.3167,6047.78,0.2462,0.3538
7807,7807,2019-05-06T18,2019,5,6,18,27,0.0173,0.1490,1898.70,0.3157,6013.80,0.2492,0.3440
7808,7808,2019-05-07T00,2019,5,7,0,27,0.0173,0.1475,1903.07,0.3157,6028.90,0.2464,0.3442
7809,7809,2019-05-07T06,2019,5,7,6,27,0.0172,0.1497,1890.32,0.3146,6009.30,0.2507,0.3396
7810,7810,2019-05-07T12,2019,5,7,12,27,0.0173,0.1510,1896.52,0.3143,6034.52,0.2502,0.3399
7811,7811,2019-05-07T18,2019,5,7,18,27,0.0173,0.1480,1887.30,0.3137,6016.68,0.2533,0.3354
7812,7812,2019-05-08T00,2019,5,8,0,27,0.0172,0.1467,1903.59,0.3151,6040.56,0.2477,0.3416
7813,7813,2019-05-08T06,2019,5,8,6,26,0.0173,0.1485,1893.43,0.3144,6022.15,0.2515,0.3377
7814,7814,2019-05-08T12,2019,5,8,12,27,0.0172,0.1466,1905.66,0.3150,6050.10,0.2512,0.3405
7815,7815,2019-05-08T18,2019,5,8,18,27,0.0170,0.1443,1903.12,0.3151,6039.44,0.2501,0.3435
7816,7816,2019-05-09T00,2019,5,9,0,27,0.0172,0.1436,1916.74,0.3167,6052.56,0.2436,0.3541
7817,7817,2019-05-09T06,2019,5,9,6,27,0.0173,0.1472,1913.39,0.3172,6031.32,0.2439,0.3503
7818,7818,2019-05-09T12,2019,5,9,12,27,0.0172,0.1487,1921.46,0.3176,6050.35,0.2444,0.3499
7819,7819,2019-05-09T18,2019,5,9,18,27,0.0173,0.1488,1910.06,0.3174,6017.59,0.2450,0.3482
7820,7820,2019-05-10T00,2019,5,10,0,27,0.0172,0.1456,1928.72,0.3196,6035.69,0.2391,0.3579
7821,7821,2019-05-10T06,2019,5,10,6,27,0.0173,0.1472,1918.20,0.3192,6008.79,0.2419,0.3518
7822,7822,2019-05-10T12,2019,5,10,12,27,0.0173,0.1485,1931.76,0.3203,6030.24,0.2394,0.3572
7823,7823,2019-05-10T18,2019,5,10,18,27,0.0173,0.1448,1916.60,0.3199,5992.00,0.2421,0.3559
7824,7824,2019-05-11T00,2019,5,11,0,27,0.0173,0.1452,1924.01,0.3215,5984.89,0.2374,0.3640
7825,7825,2019-05-11T06,2019,5,11,6,27,0.0173,0.1459,1916.71,0.3223,5946.61,0.2383,0.3640
7826,7826,2019-05-11T12,2019,5,11,12,27,0.0173,0.1446,1925.74,0.3232,5958.91,0.2374,0.3667
7827,7827,2019-05-11T18,2019,5,11,18,27,0.0173,0.1434,1916.38,0.3225,5942.48,0.2397,0.3564
7828,7828,2019-05-12T00,2019,5,12,0,27,0.0173,0.1418,1923.88,0.3229,5958.67,0.2361,0.3641
7829,7829,2019-05-12T06,2019,5,12,6,27,0.0173,0.1440,1913.58,0.3222,5938.54,0.2391,0.3565
7830,7830,2019-05-12T12,2019,5,12,12,27,0.0173,0.1436,1918.50,0.3221,5955.65,0.2398,0.3634
7831,7831,2019-05-12T18,2019,5,12,18,27,0.0173,0.1437,1905.37,0.3219,5918.43,0.2408,0.3590
7832,7832,2019-05-13T00,2019,5,13,0,27,0.0173,0.1436,1905.31,0.3227,5903.63,0.2388,0.3636
7833,7833,2019-05-13T06,2019,5,13,6,27,0.0172,0.1473,1887.75,0.3221,5861.47,0.2417,0.3655
7834,7834,2019-05-13T12,2019,5,13,12,86,0.0175,0.1458,1895.11,0.3225,5875.56,0.2397,0.3647
7835,7835,2019-05-13T18,2019,5,13,18,27,0.0173,0.1440,1877.76,0.3213,5843.68,0.2428,0.3608
7836,7836,2019-05-14T00,2019,5,14,0,27,0.0173,0.1467,1890.64,0.3230,5853.77,0.2377,0.3698
7837,7837,2019-05-14T06,2019,5,14,6,27,0.0173,0.1493,1885.37,0.3227,5843.08,0.2404,0.3611
7838,7838,2019-05-14T12,2019,5,14,12,27,0.0173,0.1515,1889.20,0.3221,5865.00,0.2409,0.3641
7839,7839,2019-05-14T18,2019,5,14,18,27,0.0173,0.1505,1875.07,0.3211,5840.11,0.2435,0.3584
7840,7840,2019-05-15T00,2019,5,15,0,27,0.0173,0.1510,1878.88,0.3213,5847.90,0.2409,0.3640
7841,7841,2019-05-15T06,2019,5,15,6,27,0.0173,0.1485,1876.24,0.3216,5834.86,0.2434,0.3591
7842,7842,2019-05-15T12,2019,5,15,12,27,0.0173,0.1515,1882.80,0.3209,5867.40,0.2446,0.3652
7843,7843,2019-05-15T18,2019,5,15,18,27,0.0173,0.1508,1873.52,0.3205,5844.77,0.2467,0.3544
7844,7844,2019-05-16T00,2019,5,16,0,27,0.0173,0.1506,1881.28,0.3211,5858.93,0.2433,0.3616
7845,7845,2019-05-16T06,2019,5,16,6,6,0.0176,0.1529,1874.80,0.3210,5840.60,0.2454,0.3595
7846,7846,2019-05-16T12,2019,5,16,12,6,0.0184,0.1517,1875.89,0.3205,5852.18,0.2434,0.3636
7847,7847,2019-05-16T18,2019,5,16,18,6,0.0181,0.1507,1867.28,0.3198,5839.63,0.2451,0.3573
7848,7848,2019-05-17T00,2019,5,17,0,6,0.0177,0.1525,1877.32,0.3211,5846.44,0.2414,0.3599
7849,7849,2019-05-17T06,2019,5,17,6,42,0.0175,0.1516,1879.43,0.3217,5842.37,0.2405,0.3660
7850,7850,2019-05-17T12,2019,5,17,12,26,0.0177,0.1532,1889.02,0.3217,5872.87,0.2411,0.3682
7851,7851,2019-05-17T18,2019,5,17,18,86,0.0181,0.1518,1886.32,0.3222,5855.11,0.2440,0.3625
7852,7852,2019-05-18T00,2019,5,18,0,26,0.0182,0.1525,1891.55,0.3222,5870.09,0.2421,0.3623
7853,7853,2019-05-18T06,2019,5,18,6,26,0.0180,0.1519,1882.65,0.3218,5850.60,0.2436,0.3626
7854,7854,2019-05-18T12,2019,5,18,12,42,0.0179,0.1536,1892.98,0.3219,5881.09,0.2427,0.3662
7855,7855,2019-05-18T18,2019,5,18,18,26,0.0179,0.1529,1881.94,0.3214,5855.53,0.2478,0.3539
7856,7856,2019-05-19T00,2019,5,19,0,26,0.0185,0.1506,1897.81,0.3227,5880.28,0.2423,0.3656
7857,7857,2019-05-19T06,2019,5,19,6,26,0.0181,0.1525,1886.08,0.3224,5849.75,0.2472,0.3501
7858,7858,2019-05-19T12,2019,5,19,12,42,0.0179,0.1523,1892.09,0.3224,5869.32,0.2454,0.3532
7859,7859,2019-05-19T18,2019,5,19,18,42,0.0197,0.1491,1876.26,0.3218,5829.89,0.2477,0.3516
7860,7860,2019-05-20T00,2019,5,20,0,42,0.0186,0.1470,1881.70,0.3220,5843.99,0.2442,0.3566
7861,7861,2019-05-20T06,2019,5,20,6,42,0.0190,0.1469,1875.50,0.3217,5830.12,0.2459,0.3534
7862,7862,2019-05-20T12,2019,5,20,12,42,0.0200,0.1473,1885.20,0.3210,5872.77,0.2463,0.3547
7863,7863,2019-05-20T18,2019,5,20,18,42,0.0186,0.1479,1873.12,0.3200,5854.39,0.2467,0.3417
7864,7864,2019-05-21T00,2019,5,21,0,42,0.0194,0.1467,1883.45,0.3212,5863.47,0.2425,0.3471
7865,7865,2019-05-21T06,2019,5,21,6,42,0.0195,0.1467,1884.25,0.3219,5853.34,0.2417,0.3425
7866,7866,2019-05-21T12,2019,5,21,12,42,0.0208,0.1446,1900.42,0.3230,5882.87,0.2401,0.3469
7867,7867,2019-05-21T18,2019,5,21,18,42,0.0199,0.1435,1892.67,0.3236,5849.22,0.2415,0.3482
7868,7868,2019-05-22T00,2019,5,22,0,42,0.0212,0.1431,1889.77,0.3228,5854.74,0.2392,0.3521
7869,7869,2019-05-22T06,2019,5,22,6,42,0.0197,0.1432,1879.35,0.3223,5830.18,0.2415,0.3441
7870,7870,2019-05-22T12,2019,5,22,12,42,0.0200,0.1461,1887.76,0.3226,5851.93,0.2398,0.3486
7871,7871,2019-05-22T18,2019,5,22,18,78,0.0196,0.1454,1873.42,0.3222,5815.26,0.2416,0.3520
7872,7872,2019-05-23T00,2019,5,23,0,78,0.0201,0.1435,1875.87,0.3224,5818.54,0.2390,0.3489
7873,7873,2019-05-23T06,2019,5,23,6,78,0.0209,0.1483,1871.90,0.3226,5802.17,0.2403,0.3458
7874,7874,2019-05-23T12,2019,5,23,12,78,0.0207,0.1471,1876.88,0.3222,5824.33,0.2417,0.3438
7875,7875,2019-05-23T18,2019,5,23,18,78,0.0225,0.1464,1867.54,0.3227,5786.80,0.2447,0.3291
7876,7876,2019-05-24T00,2019,5,24,0,78,0.0225,0.1460,1874.13,0.3231,5800.58,0.2410,0.3428
7877,7877,2019-05-24T06,2019,5,24,6,78,0.0221,0.1448,1872.30,0.3232,5793.32,0.2423,0.3376
7878,7878,2019-05-24T12,2019,5,24,12,78,0.0216,0.1439,1885.97,0.3230,5839.48,0.2438,0.3447
7879,7879,2019-05-24T18,2019,5,24,18,78,0.0220,0.1444,1874.63,0.3220,5821.66,0.2469,0.3356
7880,7880,2019-05-25T00,2019,5,25,0,78,0.0221,0.1471,1887.20,0.3235,5834.58,0.2415,0.3493
7881,7881,2019-05-25T06,2019,5,25,6,78,0.0207,0.1510,1884.77,0.3229,5836.82,0.2451,0.3421
7882,7882,2019-05-25T12,2019,5,25,12,42,0.0216,0.1497,1890.61,0.3223,5865.41,0.2438,0.3520
7883,7883,2019-05-25T18,2019,5,25,18,42,0.0212,0.1503,1882.33,0.3221,5843.50,0.2455,0.3504
7884,7884,2019-05-26T00,2019,5,26,0,42,0.0214,0.1502,1892.66,0.3229,5860.56,0.2416,0.3617
7885,7885,2019-05-26T06,2019,5,26,6,78,0.0206,0.1510,1888.40,0.3226,5854.26,0.2427,0.3564
7886,7886,2019-05-26T12,2019,5,26,12,78,0.0210,0.1500,1893.83,0.3225,5871.48,0.2418,0.3567
7887,7887,2019-05-26T18,2019,5,26,18,78,0.0204,0.1501,1884.16,0.3225,5843.20,0.2433,0.3541
7888,7888,2019-05-27T00,2019,5,27,0,78,0.0204,0.1471,1890.16,0.3237,5839.98,0.2382,0.3536
7889,7889,2019-05-27T06,2019,5,27,6,78,0.0204,0.1477,1881.61,0.3228,5829.44,0.2393,0.3521
7890,7890,2019-05-27T12,2019,5,27,12,78,0.0200,0.1464,1886.43,0.3224,5851.81,0.2385,0.3617
7891,7891,2019-05-27T18,2019,5,27,18,78,0.0203,0.1463,1870.75,0.3210,5827.50,0.2416,0.3447
7892,7892,2019-05-28T00,2019,5,28,0,86,0.0204,0.1453,1876.31,0.3216,5835.03,0.2395,0.3491
7893,7893,2019-05-28T06,2019,5,28,6,86,0.0199,0.1447,1873.06,0.3212,5831.29,0.2415,0.3436
7894,7894,2019-05-28T12,2019,5,28,12,78,0.0194,0.1453,1884.48,0.3214,5864.02,0.2420,0.3487
7895,7895,2019-05-28T18,2019,5,28,18,86,0.0186,0.1440,1873.50,0.3208,5839.82,0.2458,0.3402
7896,7896,2019-05-29T00,2019,5,29,0,86,0.0184,0.1441,1882.07,0.3215,5853.23,0.2421,0.3507
7897,7897,2019-05-29T06,2019,5,29,6,86,0.0194,0.1454,1874.67,0.3212,5835.89,0.2449,0.3402
7898,7898,2019-05-29T12,2019,5,29,12,86,0.0186,0.1453,1882.20,0.3210,5864.46,0.2446,0.3455
7899,7899,2019-05-29T18,2019,5,29,18,86,0.0193,0.1427,1869.65,0.3200,5842.01,0.2458,0.3401
7900,7900,2019-05-30T00,2019,5,30,0,78,0.0198,0.1418,1877.89,0.3202,5863.93,0.2412,0.3461
7901,7901,2019-05-30T06,2019,5,30,6,78,0.0210,0.1414,1873.47,0.3200,5854.23,0.2416,0.3432
7902,7902,2019-05-30T12,2019,5,30,12,78,0.0197,0.1406,1890.43,0.3207,5894.16,0.2384,0.3598
7903,7903,2019-05-30T18,2019,5,30,18,78,0.0188,0.1385,1883.78,0.3211,5865.95,0.2422,0.3474
7904,7904,2019-05-31T00,2019,5,31,0,78,0.0189,0.1382,1895.19,0.3214,5897.26,0.2368,0.3512
7905,7905,2019-05-31T06,2019,5,31,6,95,0.0205,0.1398,1889.51,0.3215,5877.43,0.2358,0.3533
7906,7906,2019-05-31T12,2019,5,31,12,95,0.0202,0.1395,1897.32,0.3214,5902.54,0.2351,0.3609
7907,7907,2019-05-31T18,2019,5,31,18,95,0.0201,0.1388,1889.69,0.3213,5881.81,0.2376,0.3494
7908,7908,2019-06-01T00,2019,6,1,0,86,0.0190,0.1403,1887.19,0.3200,5896.85,0.2376,0.3503
7909,7909,2019-06-01T06,2019,6,1,6,41,0.0186,0.1409,1877.26,0.3194,5876.65,0.2401,0.3472
7910,7910,2019-06-01T12,2019,6,1,12,86,0.0181,0.1422,1889.69,0.3201,5902.62,0.2381,0.3577
7911,7911,2019-06-01T18,2019,6,1,18,86,0.0180,0.1441,1880.66,0.3196,5884.19,0.2400,0.3448
7912,7912,2019-06-02T00,2019,6,2,0,95,0.0174,0.1452,1882.44,0.3187,5906.81,0.2384,0.3457
7913,7913,2019-06-02T06,2019,6,2,6,86,0.0181,0.1452,1880.05,0.3181,5911.12,0.2394,0.3464
7914,7914,2019-06-02T12,2019,6,2,12,86,0.0177,0.1438,1893.60,0.3177,5960.52,0.2375,0.3508
7915,7915,2019-06-02T18,2019,6,2,18,41,0.0194,0.1453,1886.55,0.3175,5941.67,0.2416,0.3407
7916,7916,2019-06-03T00,2019,6,3,0,41,0.0189,0.1437,1900.22,0.3174,5987.76,0.2393,0.3468
7917,7917,2019-06-03T06,2019,6,3,6,41,0.0190,0.1439,1900.05,0.3173,5988.82,0.2391,0.3462
7918,7918,2019-06-03T12,2019,6,3,12,41,0.0190,0.1478,1903.02,0.3155,6032.00,0.2410,0.3477
7919,7919,2019-06-03T18,2019,6,3,18,41,0.0179,0.1449,1894.28,0.3152,6009.04,0.2446,0.3399
7920,7920,2019-06-04T00,2019,6,4,0,27,0.0173,0.1431,1892.76,0.3141,6026.37,0.2454,0.3384
7921,7921,2019-06-04T06,2019,6,4,6,6,0.0180,0.1466,1888.76,0.3143,6008.52,0.2459,0.3342
7922,7922,2019-06-04T12,2019,6,4,12,6,0.0181,0.1458,1896.60,0.3137,6046.04,0.2469,0.3405
7923,7923,2019-06-04T18,2019,6,4,18,41,0.0186,0.1455,1884.37,0.3127,6025.17,0.2509,0.3278
7924,7924,2019-06-05T00,2019,6,5,0,82,0.0181,0.1446,1896.47,0.3123,6073.18,0.2464,0.3368
7925,7925,2019-06-05T06,2019,6,5,6,6,0.0186,0.1430,1897.55,0.3121,6080.44,0.2486,0.3291
7926,7926,2019-06-05T12,2019,6,5,12,6,0.0184,0.1420,1912.97,0.3124,6123.38,0.2466,0.3300
7927,7927,2019-06-05T18,2019,6,5,18,82,0.0181,0.1407,1906.82,0.3117,6117.61,0.2480,0.3210
7928,7928,2019-06-06T00,2019,6,6,0,82,0.0193,0.1414,1917.17,0.3119,6146.76,0.2430,0.3336
7929,7929,2019-06-06T06,2019,6,6,6,82,0.0185,0.1412,1920.31,0.3125,6145.33,0.2428,0.3348
7930,7930,2019-06-06T12,2019,6,6,12,82,0.0194,0.1425,1928.33,0.3119,6183.05,0.2419,0.3317
7931,7931,2019-06-06T18,2019,6,6,18,82,0.0195,0.1415,1918.04,0.3115,6157.05,0.2431,0.3252
7932,7932,2019-06-07T00,2019,6,7,0,82,0.0196,0.1389,1934.89,0.3126,6189.51,0.2398,0.3315
7933,7933,2019-06-07T06,2019,6,7,6,82,0.0182,0.1393,1923.95,0.3117,6172.37,0.2428,0.3293
7934,7934,2019-06-07T12,2019,6,7,12,82,0.0173,0.1418,1929.62,0.3120,6184.57,0.2422,0.3326
7935,7935,2019-06-07T18,2019,6,7,18,95,0.0174,0.1418,1919.44,0.3119,6154.92,0.2439,0.3331
7936,7936,2019-06-08T00,2019,6,8,0,95,0.0176,0.1411,1924.50,0.3119,6169.51,0.2430,0.3358
7937,7937,2019-06-08T06,2019,6,8,6,27,0.0171,0.1422,1926.86,0.3127,6161.65,0.2416,0.3422
7938,7938,2019-06-08T12,2019,6,8,12,78,0.0186,0.1427,1930.58,0.3120,6187.99,0.2423,0.3389
7939,7939,2019-06-08T18,2019,6,8,18,78,0.0176,0.1433,1920.66,0.3116,6163.54,0.2459,0.3296
7940,7940,2019-06-09T00,2019,6,9,0,78,0.0183,0.1443,1924.16,0.3121,6165.97,0.2419,0.3339
7941,7941,2019-06-09T06,2019,6,9,6,78,0.0174,0.1424,1917.56,0.3122,6141.77,0.2429,0.3365
7942,7942,2019-06-09T12,2019,6,9,12,34,0.0177,0.1441,1919.48,0.3113,6166.45,0.2435,0.3282
7943,7943,2019-06-09T18,2019,6,9,18,34,0.0174,0.1444,1904.04,0.3104,6133.47,0.2472,0.3303
7944,7944,2019-06-10T00,2019,6,10,0,27,0.0172,0.1429,1915.54,0.3112,6155.38,0.2397,0.3386
7945,7945,2019-06-10T06,2019,6,10,6,34,0.0174,0.1436,1909.18,0.3111,6137.26,0.2414,0.3381
7946,7946,2019-06-10T12,2019,6,10,12,34,0.0186,0.1437,1921.16,0.3113,6171.02,0.2407,0.3346
7947,7947,2019-06-10T18,2019,6,10,18,27,0.0172,0.1423,1909.18,0.3108,6142.34,0.2450,0.3285
7948,7948,2019-06-11T00,2019,6,11,0,65,0.0174,0.1426,1914.50,0.3115,6146.88,0.2412,0.3345
